id,rainfall
2190,0.9605556466649013
2191,0.9666305660195614
2192,0.8907755651040284
2193,0.56920994584087
2194,0.5135842890619545
2195,0.8375665809587904
2196,0.8730762798297301
2197,0.9607201366387327
2198,0.9140459141845524
2199,0.7594541189454141
2200,0.9680848710107951
2201,0.49463219867863445
2202,0.9637223010275692
2203,0.9613385508706596
2204,0.6636470571369626
2205,0.43246960617719343
2206,0.8660855101366773
2207,0.7922091916386061
2208,0.47550842488567185
2209,0.4456406703264176
2210,0.5193924118143164
2211,0.5287981104878026
2212,0.8695235122529106
2213,0.9631481820189675
2214,0.9277660947831176
2215,0.7186973185928971
2216,0.3673498447420555
2217,0.957779131119851
2218,0.9424257034806072
2219,0.7364223654603671
2220,0.9318148600300028
2221,0.9461485802235166
2222,0.9067502643387866
2223,0.9662851702581142
2224,0.9003193257710298
2225,0.9215521227994792
2226,0.5743007446134739
2227,0.9099953174252738
2228,0.8580439531171511
2229,0.9089968448074062
2230,0.9084549922798847
2231,0.9138239015597232
2232,0.4590723926765298
2233,0.9043373830220841
2234,0.9422112643855537
2235,0.4586174894345421
2236,0.5745167330543116
2237,0.9664647808940507
2238,0.5416333670069554
2239,0.8627977774346505
2240,0.9141211564149855
2241,0.966613082920403
2242,0.9713436223718477
2243,0.9495649963605642
2244,0.968548513206158
2245,0.9645890963198244
2246,0.930499918678541
2247,0.9459208345903184
2248,0.9259183895074181
2249,0.9375727900071202
2250,0.9191051740486575
2251,0.9694846359598833
2252,0.9518208814878654
2253,0.8810889381573286
2254,0.7399589825881233
2255,0.5280319440902095
2256,0.4047859919792844
2257,0.8947582159779696
2258,0.9258737893946419
2259,0.4858508891499397
2260,0.9705323825302428
2261,0.8924201228601624
2262,0.925153819552574
2263,0.9242281820495726
2264,0.943277789209503
2265,0.9225957256500458
2266,0.9320885709769132
2267,0.9504152632099349
2268,0.562238725889308
2269,0.9596613061562819
2270,0.9264563291938522
2271,0.9595390539094613
2272,0.5689590377255906
2273,0.9263858852929059
2274,0.9352057014013683
2275,0.9324724783032401
2276,0.9388182303861407
2277,0.9270382173980538
2278,0.9235426158418147
2279,0.9240569799517886
2280,0.9527614241157846
2281,0.9281293693077788
2282,0.9301328471423431
2283,0.92496397643077
2284,0.9486749123798214
2285,0.9375306006852144
2286,0.9703169670305938
2287,0.9405112695099933
2288,0.9181292088678108
2289,0.8774195867316281
2290,0.9497516704040245
2291,0.9318358818391712
2292,0.9108506940747417
2293,0.9542033934392479
2294,0.9461937095516224
2295,0.9343261328660352
2296,0.9484204952902796
2297,0.9347817791032156
2298,0.9653368385848274
2299,0.9253964878320522
2300,0.9477188267014235
2301,0.8331425100874459
2302,0.8980855986008257
2303,0.9732413078972916
2304,0.9628055083685164
2305,0.9250637548079859
2306,0.9263138094565491
2307,0.9201586131204561
2308,0.9431439390249433
2309,0.9249818027276877
2310,0.7510902845072124
2311,0.9017070150727523
2312,0.860763935105463
2313,0.5692268637459286
2314,0.9424210548004263
