id,rainfall
2190,0.9848719823317202
2191,0.9841681835667224
2192,0.938504714724911
2193,0.10878964846322818
2194,0.056866967614024176
2195,0.897587488287796
2196,0.9521828336125615
2197,0.968768324408754
2198,0.9612382145369663
2199,0.6956411495422157
2200,0.9848164788255565
2201,0.09865796281466889
2202,0.9798638430203476
2203,0.9659223579762941
2204,0.31502210899799354
2205,0.005394053208172413
2206,0.7294356484024115
2207,0.5976467221542884
2208,0.07362475986801814
2209,0.005301617579443997
2210,0.0875391011505341
2211,0.20074701603346146
2212,0.8556098076361817
2213,0.9861618937340505
2214,0.9313289966396887
2215,0.5471157134161742
2216,0.011040713977957793
2217,0.9799612758348194
2218,0.9426514856643908
2219,0.5492564120069728
2220,0.9521122018510662
2221,0.9645418939018234
2222,0.894536620805199
2223,0.9740972748426898
2224,0.9179659946318409
2225,0.9357168509808341
2226,0.2415315910718984
2227,0.9159054731076333
2228,0.8364511377706627
2229,0.9144642847283397
2230,0.8872220812847686
2231,0.9291146309853908
2232,0.09467830683845979
2233,0.9153456249027769
2234,0.9325773153212755
2235,0.1876351795728615
2236,0.20773104196958397
2237,0.967439982506552
2238,0.28369968027582376
2239,0.8559953574731843
2240,0.9553537473996963
2241,0.9806185013806502
2242,0.9866817861593782
2243,0.9713850253654058
2244,0.9811074916547924
2245,0.9785743845399754
2246,0.949903531903019
2247,0.9570030996509146
2248,0.9489212032186578
2249,0.9644553505386918
2250,0.9053412537356385
2251,0.9694282941264207
2252,0.9736158178484954
2253,0.8631288470316618
2254,0.5770234326289113
2255,0.2811472701817493
2256,0.09519391630504616
2257,0.9109781809780152
2258,0.9412949017992809
2259,0.07090522474752431
2260,0.9858570722689253
2261,0.9204247962974706
2262,0.9649500705934874
2263,0.9687116611994233
2264,0.9753368036341252
2265,0.9392938033321308
2266,0.9525765150733023
2267,0.9834394147779569
2268,0.29189357463059407
2269,0.9625360641146147
2270,0.9471866204066665
2271,0.9775146151181234
2272,0.27801796383520616
2273,0.9579696349421958
2274,0.9723030263557602
2275,0.9757051267654413
2276,0.970947485700103
2277,0.9374075562828491
2278,0.9717427181619321
