id,rainfall
2190,0.9867080574065153
2191,0.9839342219751285
2192,0.9373300415016184
2193,0.11324894456158943
2194,0.058706841240781085
2195,0.9091917769032952
2196,0.957759087219919
2197,0.9713481048186411
2198,0.965756345554206
2199,0.6869062409460192
2200,0.9850721600039205
2201,0.10369623110052598
2202,0.9810892668851189
2203,0.9631302582626421
2204,0.29832097782254197
2205,0.0049291118612435824
2206,0.694314198232684
2207,0.5730174890761732
2208,0.07665254548890811
2209,0.005450585850292623
2210,0.09028189033068283
2211,0.2642402971933202
2212,0.8594504776897866
2213,0.9870632854650461
2214,0.9366371394042093
2215,0.5597584279651957
2216,0.010662635445348814
2217,0.9790281980397523
2218,0.9449309020889616
2219,0.5732526183319198
2220,0.9529684271596922
2221,0.9641266029105391
2222,0.8890095797145552
2223,0.9754955690439977
2224,0.928224453437157
2225,0.9326516169310335
2226,0.23353320064939193
2227,0.9102557185798784
2228,0.8269536087216729
2229,0.929597452375277
2230,0.8858597460792833
2231,0.9372655674372805
2232,0.09158659767357584
2233,0.9069788390803731
2234,0.9275724014232378
2235,0.1968371618344926
2236,0.18524700323864696
2237,0.9648027286687798
2238,0.2835424793047585
2239,0.8518506367167648
2240,0.9563531802156092
2241,0.9801521257718953
2242,0.9872098503825648
2243,0.9738039355619336
2244,0.9823582762961072
2245,0.9811873805157457
2246,0.9464440604953709
2247,0.9646634026891495
2248,0.9471002087362292
2249,0.9639981879334453
2250,0.9195797832826319
2251,0.9699245291720349
2252,0.9759565023021576
2253,0.864916770290225
2254,0.5557361895908289
2255,0.3193562927098829
2256,0.09178276499396107
2257,0.912762502549487
2258,0.953190804735798
2259,0.0776979043859278
2260,0.9865798857326293
2261,0.9241878618799155
2262,0.9684844136389628
2263,0.9722675935331418
2264,0.976076935582292
2265,0.9600390699835847
2266,0.9527858360824139
2267,0.9845131156746793
2268,0.28652551879185967
2269,0.9566613561690906
2270,0.9462377711441937
2271,0.9764039744710079
2272,0.26914859148347225
2273,0.9608655730989697
2274,0.9732858963171171
2275,0.9774953627323547
2276,0.9712576096780171
2277,0.940036975032341
2278,0.9759134053330091
2279,0.9557491791670153
2280,0.9423932302157088
2281,0.9587520084231927
2282,0.9674672898464154
2283,0.953929203608941
2284,0.9655917848054201
2285,0.9695803253660031
2286,0.970178810346644
2287,0.9295684004387604
2288,0.9198095080561862
2289,0.8264141195813955
2290,0.9711617261532541
2291,0.9277260032850173
2292,0.8577710462849988
2293,0.9747014231705746
2294,0.9564687717617592
2295,0.9470599566797948
2296,0.9686251200059
2297,0.9381964828305823
2298,0.9755371961589868
2299,0.900366110493796
2300,0.9652232266569781
2301,0.7655487526730141
2302,0.8734744489740331
2303,0.9824220239010618
2304,0.9646716954963919
2305,0.9418838844275816
2306,0.9524649427955839
2307,0.922388159599674
2308,0.9251186070614925
2309,0.9502315795636104
2310,0.6392795402549908
2311,0.9013520923675681
2312,0.7951342432421042
2313,0.38921579113496396
2314,0.9415896529623164
2315,0.6284293955242684
2316,0.9770109063988553
2317,0.9694537885922982
2318,0.9741823884749469
2319,0.9349141464578922
2320,0.9389177189909998
2321,0.9574952126364338
2322,0.742501706937289
2323,0.9626977069738936
2324,0.9814824475615932
2325,0.9329592251751059
2326,0.9716265854776084
2327,0.9788343074197362
2328,0.9726299696756858
2329,0.9798605804406206
2330,0.9796299192840535
2331,0.8714885277593392
2332,0.09788937753729676
2333,0.9597527188521058
2334,0.9846124071231995
2335,0.9871569097794847
2336,0.9843017430942818
2337,0.24855273781216888
2338,0.9773178106269473
2339,0.6758360640214778
2340,0.9769676782622271
2341,0.8895917474518228
2342,0.9539661555211626
2343,0.38584356713801743
2344,0.9249774673928229
2345,0.8975647145960993
2346,0.8426908405020788
2347,0.885834780597558
2348,0.8896755522485439
2349,0.9087705526646802
2350,0.8844537229922993
2351,0.9383932023896205
2352,0.20000480555155045
2353,0.33232935251151635
2354,0.18148271831525803
2355,0.5498655241571726
2356,0.9110864391881027
2357,0.9449065454032376
2358,0.951671122219984
2359,0.2313530524595899
2360,0.9086410134008664
2361,0.6618918598297816
2362,0.941313193762563
2363,0.5049059822685562
2364,0.9178098484577226
2365,0.9785709599152028
2366,0.962597334876725
2367,0.9644517328501843
2368,0.9622121473056118
2369,0.8678811154416209
2370,0.9532370901630748
2371,0.87733390664909
2372,0.22542100354811315
2373,0.9545672893732647
2374,0.6354054377571011
2375,0.5342755916005482
2376,0.27223586510542197
2377,0.9054527515322439
2378,0.9742579409690325
2379,0.8130521257255354
2380,0.8635573312029464
2381,0.8442004638394011
2382,0.7148012377417151
2383,0.10421225447783791
2384,0.6396500962626818
2385,0.3807732557218948
2386,0.24056389806172487
2387,0.6394779747855299
2388,0.8422949617684561
2389,0.25949340412707905
2390,0.25416934240396466
2391,0.9168035421610835
2392,0.4290408201774411
2393,0.9056094641876553
2394,0.9552252874489288
2395,0.4553461428011545
2396,0.9696851528701501
2397,0.9303317288888212
2398,0.6229856999583623
2399,0.5739633654808415
2400,0.7892128861705895
2401,0.6310513855768248
2402,0.8409864777302367
2403,0.860948184553457
2404,0.967561432028388
2405,0.9369055703132076
2406,0.9555468310913979
2407,0.913486962087318
2408,0.05327256144021333
2409,0.9538648911715628
2410,0.4695500942220619
2411,0.9740422550940043
2412,0.9350932602370642
2413,0.8552932199870654
2414,0.9575332611751519
2415,0.4659274929949183
2416,0.9386957740246858
2417,0.9355411130763874
2418,0.9337241292667701
2419,0.5541274407458127
2420,0.31272072063806133
2421,0.5400637962885062
2422,0.9571937854260547
2423,0.9819299819487838
2424,0.9633247123810332
2425,0.0716534168986113
2426,0.244880097498608
2427,0.387269371652044
2428,0.8975784978952409
2429,0.4150895465617729
2430,0.9090715570224117
2431,0.9640181542464629
2432,0.9423975049774224
2433,0.37036431978350937
2434,0.9610904386100264
2435,0.8650253082029266
2436,0.8729899863264613
2437,0.6039930312689341
2438,0.9509869614044542
2439,0.9071088530838369
2440,0.6715344630091887
2441,0.9089252644803387
2442,0.6831695224988874
2443,0.516776246470083
2444,0.9558195628275697
2445,0.9433303880058488
2446,0.964499164277937
2447,0.9649434636354278
2448,0.9819691603157292
2449,0.13667797030384501
2450,0.961022999299306
2451,0.9831956367555459
2452,0.9695000278780745
2453,0.9655378810749398
2454,0.9555589031762673
2455,0.39135688527106066
2456,0.29765244120082873
2457,0.9035339279057844
2458,0.9686473500422903
2459,0.6778919354509048
2460,0.2660985774173501
2461,0.980200923983116
2462,0.7359923517324344
2463,0.8053528298732442
2464,0.9139030796758322
2465,0.9641551356347331
2466,0.6150977146305738
2467,0.15836383359891965
2468,0.031257562521412555
2469,0.7722150272589097
2470,0.1722832082324991
2471,0.1421606561373897
2472,0.8927161925618358
2473,0.37660259836786736
2474,0.1379571403167002
2475,0.21266429229778
2476,0.8160810538144138
2477,0.9143675515427266
2478,0.9109597520998487
2479,0.5757777056851663
2480,0.8564482485474402
2481,0.9078633381024457
2482,0.8798412232103399
2483,0.9324039555560399
2484,0.9123737392428839
2485,0.9500475845041298
2486,0.936957928788425
2487,0.9475886958507858
2488,0.9022408433621876
2489,0.921203335600159
2490,0.938908116328967
2491,0.13104852929669025
2492,0.9347135550905785
2493,0.8041046531988211
2494,0.9732260512838972
2495,0.962491141531508
2496,0.9589923877557485
2497,0.5040599149227474
2498,0.9395187685430166
2499,0.5188040357348004
2500,0.3556515809216681
2501,0.9439361583114032
2502,0.1166800472954512
2503,0.9236674056762516
2504,0.9006419448524867
2505,0.7670029851748359
2506,0.9633995327225127
2507,0.9396929177249044
2508,0.95921085092293
2509,0.06635563587410184
2510,0.8746237853866775
2511,0.9367972457160372
2512,0.8831523647182924
2513,0.9628670059941258
2514,0.9619615458954669
2515,0.962856153340031
2516,0.9201271793688403
2517,0.9247346381883956
2518,0.8779127422608897
2519,0.9690537667970801
2520,0.3361702057749693
2521,0.5283939757496523
2522,0.711235914661033
2523,0.6087756408713212
2524,0.3836805876077793
2525,0.9461049976071843
2526,0.02507255079253279
2527,0.966748022770941
2528,0.9287138118058612
2529,0.9275401096792717
2530,0.8733278951027166
2531,0.9747049353015225
2532,0.8597651431369371
2533,0.9174931192107088
2534,0.8174660521105487
2535,0.28798805562559854
2536,0.8557541707117575
2537,0.9671903803309863
2538,0.9076751854265661
2539,0.8278461069932955
2540,0.7270238206009542
2541,0.8521240618286477
2542,0.6148340699013255
2543,0.8419968298143368
2544,0.941672312807575
2545,0.9542145154933893
2546,0.9630699401289392
2547,0.9650534283187602
2548,0.9418208142741277
2549,0.97640043088971
2550,0.42440800732590983
