id,rainfall
2190,0.9847264879801975
2191,0.9830346376973119
2192,0.9428722229331722
2193,0.0993542028610774
2194,0.052092665352420096
2195,0.8903450545585209
2196,0.9439867684379312
2197,0.9716003262898548
2198,0.9617728381799864
2199,0.6945643704189957
2200,0.9842433941973168
2201,0.10020116376201027
2202,0.9786594650968533
2203,0.9667258821680839
2204,0.373784091920232
2205,0.005941316081849061
2206,0.6984905454487536
2207,0.6180991243659946
2208,0.07039794501201184
2209,0.005671351381705957
2210,0.08264495662682293
2211,0.2522291511912942
2212,0.850622296548628
2213,0.9860409884947979
2214,0.9328980126072395
2215,0.5922691564146862
2216,0.011994002424599588
2217,0.9793877636468611
2218,0.9435537182604683
2219,0.5624828363751981
2220,0.9568530042649861
2221,0.9671531748086605
2222,0.8926097810078463
2223,0.9726813386599771
2224,0.9224318861849522
2225,0.9383415626867401
2226,0.24354379151026628
2227,0.9200233978663032
2228,0.8279794596358216
2229,0.9272094016812342
2230,0.8884141809618916
2231,0.9357633961642263
2232,0.09193666806406496
2233,0.9100202617105354
2234,0.9322250880977834
2235,0.18881069909892964
2236,0.1890412331329461
2237,0.9642824808285173
2238,0.28207044830636313
2239,0.8327646970394609
2240,0.95627800464905
2241,0.9808270299408445
2242,0.986864313545937
2243,0.972619967250325
2244,0.9810995036973955
2245,0.9793635013376409
2246,0.9553140625865262
2247,0.9607071363755514
2248,0.9495820126065634
2249,0.9657109251311664
2250,0.9139237961285802
2251,0.9688735316707406
2252,0.9708718471964503
2253,0.8605765065494747
2254,0.5668395966839626
2255,0.3160507845323324
2256,0.09669312701016704
2257,0.9130635627492045
2258,0.9537591805253358
2259,0.09198718095937748
2260,0.98583763794431
2261,0.9180165715707749
2262,0.9660252559098272
2263,0.9707990831054243
2264,0.97237018253128
2265,0.9574527605237306
2266,0.9517025258319237
2267,0.9825226343965116
2268,0.25113487603411083
2269,0.9601920623778059
2270,0.94920602739467
2271,0.9765172512879668
2272,0.30641158177702565
2273,0.9572765682231997
2274,0.9752403025349875
2275,0.9756064893612096
2276,0.9701141877317426
2277,0.9351308170483659
2278,0.975450343818134
2279,0.9555278719722808
2280,0.943527980746573
2281,0.9560454261612911
2282,0.966655104219666
2283,0.950926413053694
2284,0.9659165771968466
2285,0.9676184893212062
2286,0.9721848278515246
2287,0.9339929299677875
2288,0.9160967280923454
2289,0.8256876665572696
2290,0.972281255534852
2291,0.9239489269591529
2292,0.854337029511057
2293,0.9758257135378732
2294,0.9557587102821083
2295,0.9482974322454673
2296,0.9671575969768785
2297,0.9375134099581409
2298,0.9736351268666302
2299,0.9037384941807538
2300,0.9649136103585647
2301,0.7552513519702752
2302,0.8678071464922591
2303,0.9819410651585785
2304,0.9639089702290016
2305,0.9390848288559729
2306,0.9512863107832848
2307,0.9173112378352832
2308,0.9263987111542854
2309,0.9489041349240779
2310,0.6821303292563133
2311,0.8879910680243975
2312,0.8044459248021667
2313,0.3872720026315075
2314,0.9429390698980514
2315,0.6491155274714908
2316,0.9781608605462453
2317,0.9688384733351388
2318,0.9721490229857034
2319,0.9336185138552616
2320,0.9387680199813431
2321,0.9553415705646934
2322,0.7648333420852202
2323,0.9564003427634813
2324,0.9805491578792087
2325,0.9252559280823669
2326,0.9709972437188581
2327,0.9761750711475865
2328,0.9698217639208077
2329,0.98054875313682
2330,0.9810746434637666
2331,0.8739846813055598
2332,0.09702251660823916
2333,0.961168348003008
2334,0.9831044886050572
2335,0.9868242288283291
2336,0.9846920968280074
2337,0.2516270757334245
2338,0.9753316471581326
2339,0.7100538680813403
2340,0.9772970754806106
2341,0.8897050234813896
2342,0.9529456436517474
2343,0.4058964074959173
2344,0.9288255140671898
2345,0.8959666887229994
2346,0.8350609712194293
2347,0.883713420442731
2348,0.8943575642130408
2349,0.9003796727225489
2350,0.8806739481568602
2351,0.938205963335372
2352,0.20868529760191656
2353,0.34593879405314437
2354,0.1886728163749074
2355,0.5400913358590707
2356,0.9161865228817692
2357,0.9425286049199254
2358,0.949055390899776
2359,0.2325615152550134
2360,0.9115795479707617
2361,0.6840953592093152
2362,0.9462068446018755
2363,0.4729160489233255
2364,0.9154234620921142
2365,0.9787701049437953
2366,0.9631832324944172
2367,0.96621808149155
2368,0.9660079608900377
2369,0.8617741230216756
2370,0.9499099427574085
2371,0.8818322893944716
2372,0.24904034952029694
2373,0.9542936646967615
2374,0.627727082269174
2375,0.52780814793365
2376,0.27283824994103767
2377,0.8986853140126916
2378,0.9730368470909921
2379,0.8235185681879996
2380,0.8637306368043923
2381,0.8442783192710454
2382,0.700686294777786
2383,0.10736075005468304
2384,0.6270921259067254
2385,0.3711461473974368
2386,0.23785586600212652
2387,0.6488454653274722
2388,0.844193867488766
2389,0.25001265945034545
2390,0.26960133493555066
2391,0.8999105982467348
2392,0.43084689876508614
2393,0.898486391065704
2394,0.9513681786195763
2395,0.45790256789218975
2396,0.9690045454233791
2397,0.9250540909299906
2398,0.6118558158022251
2399,0.5411341237740648
2400,0.7870382139903545
2401,0.6345554460827436
